task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1029	9d/89d5ea	7975165	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_wolbachii_GCF_000332515)	COMPLETED	0	2025-11-26 12:01:22.064	4m 59s	1m 2s	978.1%	182.3 MB	2.7 GB	173.9 MB	71 MB
1033	ae/350aeb	7975169	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_fletcheri_GCF_004769195)	COMPLETED	0	2025-11-26 12:01:51.096	4m 30s	58.7s	970.9%	171.6 MB	2.7 GB	167 MB	70.6 MB
1026	c4/437341	7975162	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 12:01:21.900	5m 29s	1m 7s	974.8%	169.1 MB	2.8 GB	174.1 MB	75.3 MB
1018	ac/da1393	7975153	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_adleri_GCF_002811985)	COMPLETED	0	2025-11-26 12:01:21.409	5m 29s	1m 20s	998.4%	174.9 MB	2.7 GB	187.1 MB	77.2 MB
1030	d2/95bf8a	7975166	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 12:01:35.936	5m 15s	1m 12s	997.3%	171.4 MB	2.7 GB	176 MB	72.7 MB
1031	7b/a649ca	7975167	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 12:01:50.946	5m	1m 20s	1005.6%	181.1 MB	2.7 GB	188.6 MB	78.4 MB
1032	a5/0c9c6d	7975168	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_noumeaensis_GCF_004770765)	COMPLETED	0	2025-11-26 12:01:51.039	5m	1m 4s	982.5%	165.7 MB	2.6 GB	174.3 MB	71.1 MB
1034	15/7c1fc0	7975170	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 12:01:51.152	5m	1m 12s	992.3%	174.4 MB	2.8 GB	180 MB	74.8 MB
1035	83/f94582	7975171	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_perdikensis_GCF_004769575)	COMPLETED	0	2025-11-26 12:01:51.210	5m	1m 1s	984.8%	162.3 MB	2.7 GB	172.3 MB	70.3 MB
1040	83/3b310c	7975176	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 12:02:36.120	4m 15s	1m	985.3%	166.5 MB	2.7 GB	170.2 MB	69.3 MB
1044	33/2fe07f	7975180	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 12:02:36.369	4m 15s	58.9s	977.3%	162.6 MB	2.7 GB	167.4 MB	68.1 MB
1051	d8/62bb86	7975187	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_perolatii_GCF_002811875)	COMPLETED	0	2025-11-26 12:03:05.974	4m 15s	54.9s	954.7%	176.2 MB	2.7 GB	168.3 MB	68.5 MB
1041	55/30e3d4	7975177	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 12:02:36.199	5m	1m 26s	1033.0%	163.4 MB	2.7 GB	181.9 MB	75.4 MB
1043	78/2b8094	7975179	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 12:02:36.314	5m	1m 8s	993.3%	170.6 MB	2.8 GB	168.5 MB	69.6 MB
1027	98/336207	7975163	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 12:01:21.956	6m 14s	1m 20s	1008.9%	178.3 MB	2.7 GB	178.7 MB	78.4 MB
1039	e7/f95e26	7975175	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 12:02:36.015	5m	1m 6s	977.1%	181 MB	2.7 GB	180.1 MB	76.6 MB
1047	5b/125d86	7975183	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 12:02:36.538	4m 59s	1m 22s	1008.5%	169.9 MB	2.7 GB	188.9 MB	78.5 MB
1036	ad/c6d498	7975172	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_wolffii_GCF_000306115)	COMPLETED	0	2025-11-26 12:02:26.373	5m 10s	1m 10s	979.7%	176.9 MB	2.8 GB	180.2 MB	77.7 MB
1042	3c/44a670	7975178	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_noguchii_GCF_000306255)	COMPLETED	0	2025-11-26 12:02:36.258	5m	1m 27s	1028.0%	173.1 MB	2.8 GB	186 MB	77.1 MB
1038	1f/fcb708	7975174	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 12:02:35.939	5m	1m 4s	981.5%	166.5 MB	2.7 GB	173.9 MB	71 MB
1045	48/b08c5b	7975181	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 12:02:36.426	4m 59s	1m 13s	997.1%	173.5 MB	2.7 GB	179.6 MB	74.1 MB
1037	9e/62bbd8	7975173	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 12:02:26.433	5m 9s	1m 6s	976.0%	175.5 MB	2.7 GB	181.2 MB	76.8 MB
1050	11/1ab079	7975186	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_brenneri_GCF_002812125)	COMPLETED	0	2025-11-26 12:02:36.703	4m 59s	1m 21s	1020.0%	168.1 MB	2.7 GB	171.2 MB	74.3 MB
1048	0a/f74bca	7975185	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 12:02:36.647	4m 59s	1m 7s	992.4%	172.4 MB	2.7 GB	176.1 MB	71.9 MB
1049	01/e6cc43	7975184	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 12:02:36.593	4m 59s	1m 4s	975.5%	176.9 MB	2.8 GB	175 MB	71.4 MB
1055	05/be4ade	7975191	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_ryugenii_GCF_003114855)	COMPLETED	0	2025-11-26 12:03:06.276	4m 30s	1m 8s	974.8%	175.5 MB	2.7 GB	168.1 MB	70.4 MB
1053	d1/5f59ee	7975189	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_kobayashii_GCF_003114835)	COMPLETED	0	2025-11-26 12:03:06.166	4m 30s	1m 14s	990.6%	174.3 MB	2.7 GB	174.2 MB	73.5 MB
1059	ca/67abd0	7975195	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_yasudae_GCF_003545925)	COMPLETED	0	2025-11-26 12:03:06.494	4m 29s	59.1s	965.2%	172.5 MB	2.8 GB	177.7 MB	72.5 MB
1046	3d/6c297b	7975182	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_sarikeiensis_GCF_004769615_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 12:02:36.482	5m 29s	1m 3s	974.9%	177.4 MB	2.7 GB	172.9 MB	70.6 MB
1052	5e/5d8ff9	7975188	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_congkakensis_GCF_004770265)	COMPLETED	0	2025-11-26 12:03:06.075	5m	1m 21s	1007.4%	164.5 MB	2.7 GB	169.1 MB	73.4 MB
1054	26/b65459	7975190	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_milleri_GCF_040833955)	COMPLETED	0	2025-11-26 12:03:06.222	5m 15s	1m 16s	1002.8%	193.8 MB	2.7 GB	166.3 MB	72.7 MB
1056	58/e985cd	7975192	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_meyeri_GCF_004368965)	COMPLETED	0	2025-11-26 12:03:06.332	5m 15s	1m 25s	1012.4%	181 MB	2.7 GB	174.3 MB	75.9 MB
1060	b3/60b152	7975196	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_cinconiae_GCF_040833995)	COMPLETED	0	2025-11-26 12:03:06.547	5m 14s	59.7s	970.9%	193.8 MB	2.8 GB	170.8 MB	69.6 MB
1063	29/4f17d6	7975198	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_ellinghausenii_GCF_003114815_Leptospira_biflexa_GCF_000017685)	COMPLETED	0	2025-11-26 12:03:06.654	5m 14s	1m 19s	1014.9%	192.5 MB	2.8 GB	168 MB	73.4 MB
